#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
ipykernel-4.5.2-py36_0,26.42,26.42,26.42,33.96,33.96,73.58,90.57,100.00,100.00,77.36,77.36,77.36,100.00,100.00,100.00,53
ipython-5.1.0-py36_0,45.54,46.53,46.53,54.46,54.46,76.90,92.41,100.00,100.00,77.56,78.22,78.22,100.00,100.00,100.00,303
ipython_genutils-0.1.0-py36_0,31.25,31.25,31.25,31.25,31.25,81.25,100.00,100.00,100.00,81.25,81.25,81.25,100.00,100.00,100.00,16
ipywidgets-5.2.2-py36_1,7.69,7.69,7.69,7.69,7.69,42.31,84.62,100.00,100.00,92.31,96.15,96.15,100.00,100.00,100.00,26
isort-4.2.5-py36_0,0.00,0.00,0.00,0.00,0.00,87.50,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,8
itsdangerous-0.24-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
jbig-2.1-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
jdcal-1.3-py36_0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
jedi-0.9.0-py36_1,20.45,22.73,22.73,50.00,50.00,95.45,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,44
jinja2-2.9.4-py36_0,34.62,38.46,38.46,57.69,57.69,61.54,92.31,92.31,92.31,61.54,61.54,61.54,92.31,100.00,100.00,26
jpeg-9b-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
jsonschema-2.5.1-py36_0,33.33,33.33,33.33,55.56,55.56,77.78,100.00,100.00,100.00,83.33,83.33,83.33,100.00,100.00,100.00,18
jupyter-1.0.0-py36_3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
jupyter_client-4.4.0-py36_0,20.51,20.51,20.51,30.77,30.77,71.79,89.74,100.00,100.00,89.74,89.74,89.74,100.00,100.00,100.00,39
jupyter_console-5.0.0-py36_0,54.55,54.55,54.55,72.73,72.73,81.82,81.82,100.00,100.00,81.82,90.91,90.91,100.00,100.00,100.00,11
jupyter_core-4.2.1-py36_0,59.26,59.26,59.26,66.67,66.67,88.89,92.59,100.00,100.00,88.89,92.59,92.59,100.00,100.00,100.00,27
lazy-object-proxy-1.2.2-py36_0,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,6
libffi-3.2.1-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libgcc-4.8.5-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libgfortran-3.0.0-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libiconv-1.14-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libpng-1.6.27-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libsodium-1.0.10-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libtiff-4.0.6-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libxcb-1.12-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libxml2-2.9.4-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
libxslt-1.1.29-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
llvmlite-0.15.0-py36_0,13.16,13.16,13.16,18.42,18.42,84.21,94.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,38
locket-0.2.0-py36_1,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
lxml-3.7.2-py36_0,66.67,79.17,79.17,87.50,87.50,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,24
markupsafe-0.23-py36_2,80.00,80.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,60.00,60.00,100.00,100.00,100.00,5
matplotlib-2.0.0-np111py36_0,4.30,4.30,4.30,46.77,46.77,87.10,97.31,100.00,100.00,99.46,99.46,99.46,100.00,100.00,100.00,186
mistune-0.7.3-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
mkl-2017.0.1-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
mkl-service-1.1.2-py36_3,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
mpmath-0.19-py36_1,37.50,42.05,42.05,46.59,46.59,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88
multipledispatch-0.4.9-py36_0,0.00,0.00,0.00,20.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,5
nbconvert-4.2.0-py36_0,20.95,20.95,20.95,23.81,23.81,93.33,95.24,100.00,100.00,86.67,86.67,86.67,100.00,100.00,100.00,105
nbformat-4.2.0-py36_0,22.58,22.58,22.58,22.58,22.58,85.48,87.10,100.00,100.00,51.61,51.61,51.61,100.00,100.00,100.00,62
networkx-1.11-py36_0,33.24,35.66,35.66,71.85,71.85,87.40,89.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,373
nltk-3.2.2-py36_0,34.63,36.89,36.89,57.28,57.28,67.64,98.06,100.00,100.00,98.71,99.03,99.03,100.00,100.00,100.00,309
nose-1.3.7-py36_1,70.21,80.85,80.85,80.85,80.85,80.85,97.87,97.87,97.87,100.00,100.00,100.00,100.00,100.00,100.00,47
notebook-4.3.1-py36_0,40.45,40.45,40.45,41.57,41.57,78.65,93.26,100.00,100.00,65.17,65.17,65.17,100.00,100.00,100.00,89
numba-0.30.1-np111py36_0,19.65,19.84,19.84,31.43,31.43,78.19,98.43,99.61,99.61,99.02,99.02,99.02,99.80,99.80,99.80,509
numexpr-2.6.1-np111py36_2,40.00,40.00,40.00,50.00,50.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10
numpy-1.11.3-py36_0,39.40,40.07,40.07,60.60,60.60,91.39,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,302
numpydoc-0.6.0-py36_0,46.67,46.67,46.67,53.33,53.33,86.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,15
odo-0.5.0-py36_1,12.50,13.75,13.75,22.50,22.50,83.75,93.75,100.00,100.00,92.50,92.50,92.50,100.00,100.00,100.00,80
openpyxl-2.4.1-py36_0,14.71,15.29,15.29,51.18,51.18,100.00,100.00,100.00,100.00,92.94,92.94,92.94,100.00,100.00,100.00,170
openssl-1.0.2k-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
pandas-0.19.2-np111py36_1,27.52,27.52,27.52,35.69,35.69,82.02,97.82,100.00,100.00,93.73,93.73,93.73,100.00,100.00,100.00,367
partd-0.3.7-py36_0,7.14,7.14,7.14,7.14,7.14,92.86,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,14
path.py-10.0-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
pathlib2-2.2.0-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
patsy-0.4.1-py36_0,23.33,26.67,26.67,70.00,70.00,76.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30
pcre-8.39-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
pep8-1.7.0-py36_0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
pexpect-4.2.1-py36_0,33.33,33.33,33.33,33.33,33.33,66.67,93.33,93.33,93.33,66.67,66.67,66.67,100.00,93.33,93.33,15
pickleshare-0.7.4-py36_0,50.00,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
pillow-4.0.0-py36_0,58.43,69.66,69.66,77.53,77.53,89.89,95.51,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89
pip-9.0.1-py36_1,25.21,25.62,25.62,28.93,28.93,85.54,100.00,100.00,100.00,97.93,97.93,97.93,100.00,100.00,100.00,242
